symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
DFUSDT,0.00062000,1.502,0.04218027,0.04125000,0.04191000,435.00000000,0.04189000,3092.00000000,0.04192000,187.00000000,0.04129000,0.04364000,0.04095000,24300716.00000000,1025010.80221000,1732940495343,1733026895343,13408978,13437398,28421
FIDAUSDT,-0.01530000,-4.280,0.33822134,0.35750000,0.34220000,1134.00000000,0.34210000,6246.30000000,0.34220000,5788.30000000,0.35750000,0.36720000,0.31720000,280229578.50000000,94779623.90202000,1732940495956,1733026895956,39067105,39582015,514911
FRONTUSDT,0.00000000,0.000,0.00000000,0.88000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
CVPUSDT,0.00000000,0.000,0.00000000,0.03390000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
AGLDUSDT,-0.02600000,-1.696,1.52852437,1.53300000,1.50700000,3.10000000,1.50600000,3125.40000000,1.50700000,260.80000000,1.53300000,1.58000000,1.48600000,2726384.00000000,4167344.38270000,1732940493863,1733026893863,26381646,26404095,22450
RADUSDT,0.00800000,0.522,1.56198348,1.53200000,1.54000000,25.70000000,1.54000000,650.80000000,1.54100000,9.80000000,1.53200000,1.60400000,1.52500000,3583138.70000000,5596803.44090000,1732940494344,1733026894344,32974838,33005388,30551
BETAUSDT,0.00094000,1.864,0.05164442,0.05042000,0.05136000,195.00000000,0.05132000,1395.00000000,0.05138000,444.00000000,0.05042000,0.05500000,0.04980000,57284636.00000000,2958431.98800000,1732940495466,1733026895466,52268108,52309017,40910
RAREUSDT,0.00310000,2.203,0.14485075,0.14060000,0.14380000,36.60000000,0.14370000,4291.40000000,0.14380000,29809.30000000,0.14070000,0.14980000,0.14040000,46535914.70000000,6740762.06340000,1732940496473,1733026896473,40462170,40525997,63828
LAZIOUSDT,-0.00300000,-0.172,1.75284709,1.74700000,1.74600000,6.26000000,1.74600000,200.58000000,1.74700000,691.84000000,1.74900000,1.78100000,1.72300000,794521.04000000,1392673.89250000,1732940489136,1733026889136,33780261,33793992,13732
CHESSUSDT,0.00460000,2.235,0.21141573,0.20570000,0.21040000,500.00000000,0.21030000,5374.70000000,0.21050000,3188.20000000,0.20580000,0.21580000,0.20300000,36150143.10000000,7642708.73334000,1732940493877,1733026893877,26135315,26185025,49711
ADXUSDT,-0.00040000,-0.188,0.21183282,0.21270000,0.21230000,243.00000000,0.21210000,3082.00000000,0.21220000,1665.00000000,0.21270000,0.21440000,0.20940000,8736548.00000000,1850687.58440000,1732940493970,1733026893970,12574831,12595445,20615
AUCTIONUSDT,2.00000000,11.912,17.75428168,16.80000000,18.79000000,2.74000000,18.78000000,137.39000000,18.81000000,219.44000000,16.79000000,19.03000000,16.26000000,963420.70000000,17104842.48760000,1732940496793,1733026896793,37081806,37169415,87610
DARUSDT,0.00172000,0.864,0.20198232,0.19911000,0.20082000,531.00000000,0.20080000,665.00000000,0.20092000,256.00000000,0.19910000,0.21065000,0.19422000,39382714.00000000,7954611.84001000,1732940496770,1733026896770,70389321,70463168,73848
BNXUSDT,0.01980000,3.299,0.61874910,0.59990000,0.62000000,806.90000000,0.62020000,502.90000000,0.62050000,608.60000000,0.60020000,0.63500000,0.59840000,13500140.80000000,8353200.00763000,1732940492452,1733026892452,56646198,56722279,76082
RGTUSDT,0.00000000,0.000,0.00000000,14.44000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
MOVRUSDT,-0.19000000,-1.130,16.94319940,16.82000000,16.63000000,4.26800000,16.64300000,5.42100000,16.65300000,4.62600000,16.82000000,17.42600000,16.38000000,430199.66400000,7288958.68720400,1732940496032,1733026896032,52548863,52598191,49329
CITYUSDT,-0.01400000,-0.657,2.14185975,2.13200000,2.11800000,2.41000000,2.11600000,225.49000000,2.11800000,878.37000000,2.13200000,2.17100000,2.10300000,548045.11000000,1173835.76383000,1732940494156,1733026894156,12668494,12681035,12542
ENSUSDT,-3.78000000,-8.422,41.67615482,44.90000000,41.10000000,0.13000000,41.10000000,2.53000000,41.11000000,96.26000000,44.88000000,47.47000000,37.63000000,10680366.37000000,445116602.35450000,1732940496613,1733026896613,78907525,80221776,1314252
KP3RUSDT,0.00000000,0.000,0.00000000,16.48000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
QIUSDT,-0.00027000,-1.406,0.01933674,0.01920000,0.01893000,3747.00000000,0.01893000,38925.00000000,0.01895000,30115.00000000,0.01920000,0.01989000,0.01867000,122020718.00000000,2359482.44104000,1732940492756,1733026892756,29531773,29565688,33916
PORTOUSDT,-0.02200000,-1.200,1.84227150,1.83500000,1.81200000,244.51000000,1.81200000,158.67000000,1.81300000,23.91000000,1.83400000,1.87000000,1.79600000,526174.06000000,969355.47429000,1732940491592,1733026891592,26130966,26146387,15422
POWRUSDT,-0.00490000,-1.511,0.32512087,0.32430000,0.31930000,824.00000000,0.31910000,1793.00000000,0.31930000,835.00000000,0.32420000,0.33290000,0.31540000,15989756.00000000,5198603.36320000,1732940496794,1733026896794,30375163,30406100,30938
VGXUSDT,0.00000000,0.000,0.00000000,0.01800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
JASMYUSDT,0.00201000,7.500,0.02811739,0.02680000,0.02881000,6654.70000000,0.02880000,74583.80000000,0.02881000,74805.00000000,0.02680000,0.02979000,0.02643000,1300035746.90000000,36553616.08234300,1732940496676,1733026896676,110525558,110680275,154718
AMPUSDT,-0.00002300,-0.313,0.00740770,0.00734500,0.00732100,6838.00000000,0.00732000,37800.00000000,0.00732300,37800.00000000,0.00734400,0.00774500,0.00721000,1705638963.00000000,12634855.25882300,1732940495470,1733026895470,39266793,39371259,104467
PLAUSDT,0.00000000,0.000,0.00000000,0.23470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
PYRUSDT,0.02200000,0.567,3.96725204,3.88300000,3.90300000,2.12500000,3.90100000,19.63600000,3.90300000,63.00000000,3.88100000,4.13000000,3.82800000,1179750.58500000,4680367.91445100,1732940495152,1733026895152,32890415,32925820,35406
RNDRUSDT,0.00000000,0.000,0.00000000,7.03000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
ALCXUSDT,-0.57000000,-2.575,22.03149572,22.13000000,21.57000000,0.67130000,21.57000000,2.11600000,21.59000000,8.14680000,22.14000000,22.60000000,21.34000000,55128.00480000,1214552.40156900,1732940492510,1733026892510,15033712,15053374,19663
SANTOSUSDT,-0.06900000,-1.546,4.45303295,4.46200000,4.39400000,34.04000000,4.39800000,54.00000000,4.39900000,54.00000000,4.46300000,4.54400000,4.34100000,1189072.21000000,5294977.73254000,1732940495370,1733026895370,49524903,49564179,39277
MCUSDT,0.00000000,0.000,0.00000000,0.48610000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
ANYUSDT,0.00000000,0.000,0.00000000,12.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
BICOUSDT,-0.01120000,-2.784,0.40000945,0.40230000,0.39110000,559.75000000,0.39130000,2298.30000000,0.39150000,1035.00000000,0.40230000,0.41050000,0.38660000,21617294.30000000,8647121.89705900,1732940495284,1733026895284,25738208,25792034,53827
FLUXUSDT,-0.01590000,-2.002,0.79655603,0.79430000,0.77850000,123.52000000,0.77850000,376.44000000,0.77870000,9.64000000,0.79440000,0.82450000,0.76700000,5512824.35000000,4391273.45138800,1732940492587,1733026892587,27176467,27230846,54380
FXSUSDT,0.16500000,5.235,3.28960486,3.15100000,3.31700000,544.80000000,3.31900000,1080.10000000,3.32000000,2.30000000,3.15200000,3.44000000,3.13800000,2088736.20000000,6871116.75540000,1732940495164,1733026895164,30274547,30313990,39444
VOXELUSDT,0.00300000,1.427,0.21710703,0.21030000,0.21320000,1992.00000000,0.21330000,3719.60000000,0.21350000,4038.80000000,0.21020000,0.22360000,0.20940000,30043232.10000000,6522596.99149000,1732940495518,1733026895518,29378364,29426484,48121
HIGHUSDT,0.02500000,1.374,1.85530653,1.82100000,1.84500000,8.13800000,1.84500000,1076.06600000,1.84600000,733.56900000,1.82000000,1.92200000,1.79200000,4623918.86000000,8578786.85699400,1732940496246,1733026896246,46535696,46593238,57543
CVXUSDT,1.09500000,35.018,3.78854189,3.12400000,4.22200000,120.08100000,4.21800000,26.41900000,4.22500000,15.72700000,3.12700000,4.50000000,3.09900000,5788990.60000000,21931833.41756800,1732940496036,1733026896036,19005355,19146467,141113
PEOPLEUSDT,0.00152000,2.375,0.06572584,0.06399000,0.06552000,844.40000000,0.06551000,10190.00000000,0.06552000,16397.70000000,0.06400000,0.06834000,0.06295000,560736454.80000000,36854876.69679200,1732940496157,1733026896157,135143753,135293672,149920
OOKIUSDT,0.00000000,0.000,0.00000000,0.00011900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
SPELLUSDT,-0.00000920,-0.950,0.00096782,0.00096780,0.00095890,7831.00000000,0.00095840,23278.00000000,0.00095850,801417.00000000,0.00096810,0.00099210,0.00094030,6112716447.00000000,5916010.05460620,1732940496233,1733026896233,43484638,43546897,62260
USTUSDT,0.00000000,0.000,0.00000000,0.24577900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
JOEUSDT,-0.00870000,-1.538,0.56948313,0.56580000,0.55700000,332.68000000,0.55710000,387.00000000,0.55720000,629.32000000,0.56570000,0.58560000,0.54740000,7923835.35000000,4512490.54348000,1732940495849,1733026895849,31772753,31822604,49852
ACHUSDT,0.00059000,1.970,0.03115885,0.02995000,0.03054000,7004.00000000,0.03054000,56613.00000000,0.03055000,4909.00000000,0.02995000,0.03236000,0.02990000,367891331.00000000,11463071.63669000,1732940495785,1733026895785,40596849,40655940,59092
IMXUSDT,0.11500000,5.870,1.99204595,1.95900000,2.07400000,91.31000000,2.07300000,705.90000000,2.07400000,660.55000000,1.95900000,2.09200000,1.91200000,8329137.94000000,16592025.52664500,1732940496393,1733026896393,59950596,60026684,76089
GLMRUSDT,0.00760000,2.512,0.30796389,0.30250000,0.31010000,537.20000000,0.30980000,1288.20000000,0.31010000,8944.00000000,0.30250000,0.32470000,0.29590000,24550809.30000000,7560762.65518000,1732940496818,1733026896818,43015154,43067037,51884
LOKAUSDT,0.00470000,1.866,0.25801678,0.25200000,0.25660000,2653.10000000,0.25670000,353.90000000,0.25680000,926.70000000,0.25190000,0.26480000,0.25100000,9736431.70000000,2512162.72382000,1732940494374,1733026894374,40554038,40587384,33347
SCRTUSDT,-0.00880000,-1.222,0.69970458,0.72070000,0.71130000,61.70000000,0.71150000,221.00000000,0.71170000,154.60000000,0.72010000,0.72110000,0.68360000,14801618.10000000,10356760.02656000,1732940493231,1733026893231,18738253,18801213,62961
API3USDT,0.05700000,2.638,2.24261665,2.16000000,2.21800000,6.88000000,2.21900000,371.57000000,2.22000000,423.00000000,2.16100000,2.37700000,2.15500000,3506133.37000000,7862913.05754000,1732940495247,1733026895247,34043959,34103468,59510
BTTCUSDT,0.00000000,0.000,0.00000137,0.00000135,0.00000135,113797820.0,0.00000135,117338055542.0,0.00000136,36367858614.0,0.00000135,0.00000140,0.00000134,5211463821560.0,7121671.59597506,1732940496471,1733026896471,14103520,14128182,24663
ACAUSDT,-0.00770000,-7.097,0.10428307,0.10850000,0.10080000,119.04000000,0.10070000,54403.24000000,0.10080000,241.66000000,0.10850000,0.10890000,0.10000000,65066932.55000000,6785379.69856100,1732940491851,1733026891851,24003594,24043669,40076
ANCUSDT,0.00000000,0.000,0.00000000,0.03151000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
XNOUSDT,0.02500000,1.800,1.45419768,1.39000000,1.41400000,4.02000000,1.41200000,126.31000000,1.41400000,325.67000000,1.38900000,1.51000000,1.38500000,1075262.20000000,1563643.79839000,1732940494998,1733026894998,13049194,13086308,37115
WOOUSDT,-0.00510000,-1.792,0.28456188,0.28470000,0.27950000,104.00000000,0.27940000,1894.30000000,0.27950000,1831.60000000,0.28460000,0.29300000,0.26670000,32108835.60000000,9136950.49817000,1732940496677,1733026896677,39041917,39094453,52537
ALPINEUSDT,0.01100000,0.725,1.53655475,1.51700000,1.52800000,998.59000000,1.52800000,483.71000000,1.52900000,207.82000000,1.51700000,1.56500000,1.50900000,1529833.24000000,2350672.53191000,1732940489051,1733026889051,34274943,34295253,20311
TUSDT,-0.00014000,-0.420,0.03360053,0.03330000,0.03316000,5677.00000000,0.03316000,9832.10000000,0.03317000,3056.10000000,0.03330000,0.03457000,0.03273000,88114885.30000000,2960707.15332600,1732940494083,1733026894083,24676552,24697973,21422
ASTRUSDT,0.00040000,0.499,0.08144981,0.08020000,0.08050000,9915.00000000,0.08040000,199131.20000000,0.08050000,69696.20000000,0.08010000,0.08490000,0.07830000,188687933.60000000,15368595.73714000,1732940496152,1733026896152,32012548,32083870,71323
NBTUSDT,0.00000000,0.000,0.00000000,0.00252000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
GMTUSDT,-0.00510000,-2.271,0.22523116,0.22450000,0.21950000,212.00000000,0.21950000,8206.30000000,0.21960000,36119.40000000,0.22460000,0.23290000,0.21760000,52899934.30000000,11914713.33419000,1732940496207,1733026896207,183214317,183273203,58887
KDAUSDT,-0.05000000,-4.110,1.19402717,1.21610000,1.16660000,33.95000000,1.16660000,1962.03000000,1.16690000,293.98000000,1.21660000,1.22920000,1.13530000,12438936.13000000,14852427.73284400,1732940495974,1733026895974,25337076,25446809,109734
APEUSDT,0.01200000,0.841,1.46320193,1.42700000,1.43900000,1831.35000000,1.43800000,4316.99000000,1.43900000,21912.05000000,1.42700000,1.56800000,1.38000000,25115462.55000000,36748993.33895000,1732940496818,1733026896818,134407373,134517739,110367
BSWUSDT,0.00040000,0.490,0.08359062,0.08170000,0.08200000,11823.80000000,0.08200000,20540.30000000,0.08210000,10583.90000000,0.08160000,0.08690000,0.08080000,48428296.50000000,4048151.57096000,1732940496601,1733026896601,27846069,27889336,43268
BIFIUSDT,3.50000000,1.072,336.62656994,326.90000000,329.90000000,0.02100000,329.90000000,0.27900000,330.30000000,0.03400000,326.40000000,346.10000000,326.10000000,2609.48700000,878422.65810000,1732940491470,1733026891470,8649656,8668132,18477
MULTIUSDT,0.00000000,0.000,0.00000000,0.83400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
STEEMUSDT,-0.00540000,-2.032,0.26607922,0.26580000,0.26030000,272.60000000,0.26030000,529.80000000,0.26040000,283.80000000,0.26570000,0.27060000,0.25760000,6002961.90000000,1597263.44118000,1732940495631,1733026895631,14379220,14402435,23216
MOBUSDT,0.00000000,0.000,0.00000000,0.06230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
NEXOUSDT,-0.00800000,-0.547,1.47043003,1.46200000,1.45500000,851.22000000,1.45400000,175.90000000,1.45500000,1360.80000000,1.46300000,1.49600000,1.44500000,2057361.40000000,3025205.97950000,1732940491356,1733026891356,15410730,15446633,35904
REIUSDT,-0.00094000,-1.280,0.07344053,0.07342000,0.07247000,2040.00000000,0.07246000,2526.20000000,0.07250000,1247.30000000,0.07341000,0.07587000,0.07137000,95996078.50000000,7050003.00720100,1732940492317,1733026892317,45033634,45107194,73561
GALUSDT,0.00000000,0.000,0.00000000,2.54200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
LDOUSDT,-0.00600000,-0.328,1.81667866,1.82900000,1.82300000,253.88000000,1.82200000,2152.92000000,1.82300000,9709.01000000,1.82900000,1.88500000,1.76100000,18546798.39000000,33693572.81542000,1732940495839,1733026895839,76521813,76665314,143502
EPXUSDT,0.00000000,0.000,0.00000000,0.00001940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
OPUSDT,-0.03900000,-1.603,2.43808746,2.43200000,2.39400000,12886.52000000,2.39400000,5983.39000000,2.39500000,2942.39000000,2.43300000,2.49900000,2.37600000,25415077.19000000,61964180.96351000,1732940496766,1733026896766,108646656,108865964,219309
LEVERUSDT,-0.00003300,-1.321,0.00250490,0.00250000,0.00246600,1042671.00000000,0.00246700,676116.00000000,0.00246900,268916.00000000,0.00249900,0.00255800,0.00243600,2052048959.00000000,5140174.62984100,1732940495706,1733026895706,39194809,39238360,43552
STGUSDT,0.00370000,0.925,0.40536184,0.40050000,0.40360000,1037.70000000,0.40360000,4032.70000000,0.40380000,2492.90000000,0.39990000,0.42000000,0.39270000,23551364.70000000,9546824.43588000,1732940496061,1733026896061,34001801,34052912,51112
LUNCUSDT,0.00000517,4.078,0.00013057,0.00012678,0.00013194,18811.43000000,0.00013192,1972587.79000000,0.00013195,1654826.32000000,0.00012677,0.00013748,0.00012200,308217101227.89000000,40243035.61861494,1732940496256,1733026896256,112701259,113001934,300676
GMXUSDT,0.03000000,0.097,31.32811177,30.91000000,30.95000000,3.62100000,30.94000000,57.27500000,30.95000000,37.72200000,30.92000000,32.06000000,30.39000000,183504.34900000,5748844.75647000,1732940495449,1733026895449,24924109,24969090,44982
NEBLUSDT,0.00000000,0.000,0.00000000,0.35500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
POLYXUSDT,-0.00470000,-1.251,0.37838377,0.37580000,0.37100000,31.00000000,0.37100000,7442.50000000,0.37120000,2366.80000000,0.37570000,0.39150000,0.36670000,30479834.70000000,11533074.76546000,1732940495658,1733026895658,39619179,39694702,75524
APTUSDT,-0.15000000,-1.138,13.21910685,13.19000000,13.03000000,339.44000000,13.03000000,1337.30000000,13.04000000,7228.08000000,13.18000000,13.67000000,12.84000000,5203512.59000000,68785788.90890000,1732940496344,1733026896344,114751143,115035499,284357
OSMOUSDT,0.00430000,0.719,0.60763440,0.59790000,0.60220000,38.34000000,0.60200000,180.00000000,0.60230000,30.06000000,0.59790000,0.62870000,0.58720000,5935191.98000000,3606426.80066600,1732940489217,1733026889217,16098350,16128003,29654
HFTUSDT,0.00250000,1.028,0.24873221,0.24290000,0.24560000,1296.70000000,0.24550000,5105.10000000,0.24560000,2205.00000000,0.24310000,0.25650000,0.23880000,12388917.50000000,3081522.88527000,1732940492957,1733026892957,25347827,25370931,23105
PHBUSDT,-0.07700000,-3.235,2.37032714,2.37900000,2.30300000,4.50000000,2.30100000,331.50000000,2.30200000,141.10000000,2.38000000,2.44700000,2.26900000,4821077.30000000,11427530.35480000,1732940495412,1733026895412,34217195,34282441,65247
HOOKUSDT,0.01280000,2.116,0.63549959,0.60490000,0.61770000,49.00000000,0.61780000,390.10000000,0.61810000,1258.10000000,0.60490000,0.66300000,0.59920000,14679575.20000000,9328863.95631000,1732940496462,1733026896462,48023115,48097933,74819
MAGICUSDT,0.01010000,1.796,0.57677876,0.56260000,0.57260000,22.40000000,0.57250000,828.00000000,0.57270000,1601.10000000,0.56250000,0.60340000,0.55600000,11987921.80000000,6914378.66856000,1732940496399,1733026896399,45749128,45800674,51547
HIFIUSDT,-0.01640000,-2.231,0.72914400,0.73530000,0.71880000,10.50000000,0.71910000,977.60000000,0.71960000,370.50000000,0.73520000,0.74830000,0.70750000,3448512.70000000,2514462.35042000,1732940495193,1733026895193,29071554,29102992,31439
RPLUSDT,-0.02000000,-0.136,14.64840241,14.69000000,14.67000000,7.41000000,14.67000000,392.29000000,14.69000000,298.28000000,14.69000000,14.97000000,14.25000000,376080.76000000,5508982.31130000,1732940495344,1733026895344,11357168,11397637,40470
PROSUSDT,-0.01370000,-1.896,0.72790093,0.72240000,0.70870000,9.00000000,0.70810000,103.00000000,0.70870000,191.00000000,0.72240000,0.74300000,0.70450000,3927248.00000000,2858647.48440000,1732940490008,1733026890008,16179136,16208974,29839
AGIXUSDT,0.00000000,0.000,0.00000000,0.61410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
GNSUSDT,-0.01600000,-0.627,2.59513601,2.55200000,2.53500000,0.32000000,2.53300000,50.02000000,2.53500000,106.89000000,2.55100000,2.63600000,2.51000000,341641.21000000,886605.40551000,1732940491083,1733026891083,13115802,13147427,31626
SYNUSDT,0.06110000,10.202,0.65284107,0.59850000,0.66000000,97.00000000,0.66000000,244.10000000,0.66030000,267.30000000,0.59890000,0.71030000,0.59830000,25527118.60000000,16665151.33108000,1732940496385,1733026896385,21734057,21881969,147913
VIBUSDT,-0.00036000,-0.435,0.08390049,0.08275000,0.08240000,221.00000000,0.08236000,330.00000000,0.08246000,451.00000000,0.08276000,0.08570000,0.08202000,23885028.00000000,2003965.50961000,1732940489244,1733026889244,13451820,13480087,28268
SSVUSDT,0.46000000,1.469,31.97792258,31.34000000,31.78000000,24.89800000,31.78000000,49.89900000,31.79000000,0.18100000,31.32000000,33.83000000,30.31000000,1626131.03500000,52000292.33708000,1732940496098,1733026896098,31103736,31311990,208255
LQTYUSDT,0.02600000,1.680,1.57078557,1.54900000,1.57400000,1275.60000000,1.57500000,2149.50000000,1.57700000,1885.40000000,1.54800000,1.62600000,1.49800000,2082618.60000000,3271347.25370000,1732940495811,1733026895811,27772579,27798614,26036
AMBUSDT,-0.00003000,-0.349,0.00863827,0.00859000,0.00856000,55422.00000000,0.00856000,620874.00000000,0.00857000,221754.00000000,0.00859000,0.00885000,0.00839000,340995479.00000000,2945609.44676000,1732940496569,1733026896569,18450976,18492579,41604
BETHUSDT,0.00000000,0.000,0.00000000,1556.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
USTCUSDT,0.00023000,0.887,0.02667026,0.02592000,0.02616000,92567.00000000,0.02616000,131315.00000000,0.02618000,177568.00000000,0.02593000,0.02800000,0.02513000,720830435.00000000,19224733.51749000,1732940496716,1733026896716,40964786,41058608,93823
GASUSDT,-0.18200000,-2.984,6.05845911,6.09900000,5.91700000,16.50000000,5.91600000,25.40000000,5.91800000,10.50000000,6.09900000,6.16300000,5.85800000,844013.50000000,5113421.27600000,1732940495144,1733026895144,34156347,34213790,57444
GLMUSDT,-0.01150000,-2.340,0.49268717,0.49150000,0.47990000,688.50000000,0.47990000,146.50000000,0.48000000,578.50000000,0.49140000,0.50310000,0.47470000,13500079.40000000,6651315.94586000,1732940496590,1733026896590,19562105,19616684,54580
PROMUSDT,-0.07400000,-1.121,6.71962509,6.59600000,6.52500000,2.44000000,6.52000000,1.15000000,6.52500000,5.75000000,6.59900000,6.97000000,6.45000000,248664.62000000,1670933.01875000,1732940486365,1733026886365,22335662,22364954,29293
QKCUSDT,-0.00012300,-0.963,0.01276884,0.01276200,0.01264900,1282.00000000,0.01263600,3523.00000000,0.01265300,13536.00000000,0.01277200,0.01302200,0.01244400,133189179.00000000,1700671.67054800,1732940494337,1733026894337,9971104,9991508,20405
UFTUSDT,-0.00070000,-0.217,0.32916296,0.32190000,0.32170000,24.00000000,0.32170000,168.00000000,0.32220000,76.00000000,0.32240000,0.33750000,0.31840000,2268976.00000000,746862.84790000,1732940473011,1733026873011,9017233,9031621,14389
IDUSDT,-0.00880000,-1.507,0.58211329,0.58380000,0.57520000,437.00000000,0.57510000,1061.00000000,0.57520000,276.00000000,0.58400000,0.59720000,0.56130000,20988092.00000000,12217447.26410000,1732940493386,1733026893386,53960074,54040417,80344
ARBUSDT,-0.00100000,-0.104,0.96500704,0.96020000,0.95920000,206.00000000,0.95910000,1255.50000000,0.95920000,848.00000000,0.96020000,0.98740000,0.94040000,107800775.00000000,104028506.37386000,1732940496819,1733026896819,128618925,128905572,286648
LOOMUSDT,0.00000000,0.000,0.00000000,0.04831000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1732178017243,1732264417243,-1,-1,0
OAXUSDT,0.00310000,3.301,0.10175509,0.09410000,0.09700000,738.00000000,0.09700000,5317.00000000,0.09720000,3733.00000000,0.09390000,0.11360000,0.09290000,97504583.00000000,9921587.30230000,1732940494813,1733026894813,20719579,20804936,85358
RDNTUSDT,0.00430000,5.231,0.08571887,0.08210000,0.08650000,28705.00000000,0.08650000,34278.00000000,0.08660000,113837.00000000,0.08220000,0.09130000,0.08100000,110888820.00000000,9505264.30680000,1732940494544,1733026894544,29591987,29637493,45507
WBTCUSDT,-425.65000000,-0.441,96439.98613285,96499.80000000,96058.38000000,0.00155000,96060.00000000,1.13177000,96060.01000000,0.00009000,96484.03000000,97029.52000000,95529.44000000,244.69180000,23598073.79882110,1732940496437,1733026896437,11218868,11635817,416950
EDUUSDT,-0.00170000,-0.264,0.65588483,0.64310000,0.64160000,60.00000000,0.64190000,205.00000000,0.64220000,951.00000000,0.64330000,0.67760000,0.63390000,16727475.00000000,10971297.15550000,1732940496506,1733026896506,37922921,37994310,71390
SUIUSDT,-0.10310000,-2.987,3.45199460,3.45190000,3.34880000,8.90000000,3.34870000,794.40000000,3.34880000,1485.60000000,3.45190000,3.53390000,3.33360000,50622999.20000000,174750320.09942000,1732940496738,1733026896738,152557891,152936575,378685
AERGOUSDT,-0.00210000,-1.443,0.14677306,0.14560000,0.14340000,351.00000000,0.14350000,3033.00000000,0.14360000,3064.00000000,0.14550000,0.15250000,0.14190000,9207254.00000000,1351376.85320000,1732940495628,1733026895628,7343716,7361352,17637
PEPEUSDT,0.00000003,0.146,0.00002065,0.00002052,0.00002055,2200267.00,0.00002054,2252261642.00,0.00002055,3831178441.00,0.00002052,0.00002165,0.00002006,24877779303373.00,513649424.57100402,1732940496816,1733026896816,304411826,306162114,1750289
FLOKIUSDT,-0.00000403,-1.754,0.00023228,0.00022978,0.00022575,1549044.00,0.00022578,1101888.00,0.00022579,1817320.00,0.00022978,0.00024145,0.00022442,390932341295.00,90807377.18696395,1732940496769,1733026896769,2214078376,2227941251,13862876
